Category,project_name,Rank,Name,Handle,Creator_ID,Mindshare_%,Smart_Followers,Followers,Casual_%,Hardcore_%,Shitposter_%,Curator_%,CopyPasta_%,Creative_%,creator_code
AI,Sentient,67,Mr.Bai 白先生-Ⓜ️Ⓜ️T,@Baisircrypto,baisircrypto,0.16,245,49394,59.0,41.0,26.0,74.0,70.0,30.0,C93
AI,Sentient,46,banditxbt,@banditxbt,banditxbt,0.21,1385,40466,66.0,34.0,50.0,50.0,70.0,30.0,C94
AI,Sentient,69,Bongbong.ip |Ⓜ️Ⓜ️T,@bongbongcrypto,bongbongcrypto,0.16,136,7248,31.0,69.0,39.0,61.0,45.0,55.0,C115
AI,Sentient,82,Ohmann张奥曼Ⓜ️Ⓜ️T,@btcohmann,btcohmann,0.14,147,68737,54.0,46.0,23.0,77.0,68.0,32.0,C121
AI,Sentient,9,开挂的金兔子☯️🍌 🍊 (✧ᴗ✧) Ⓜ️Ⓜ️T,@btcpiggy,btcpiggy,0.41,138,27424,40.0,60.0,26.0,74.0,67.0,33.0,C122
AI,Sentient,8,BuTongRen Ⓜ️Ⓜ️T,@BuTongRen6,butongren6,0.41,127,9815,50.0,50.0,29.0,71.0,69.0,31.0,C125
AI,Sentient,85,CARBZ,@CarbzXBT,carbzxbt,0.14,228,138199,52.0,48.0,33.0,67.0,65.0,35.0,C128
AI,Sentient,96,彩虹猪 🕊Ⓜ️Ⓜ️T,@ChanningSu,channingsu,0.12,172,4346,39.0,61.0,31.0,69.0,55.0,45.0,C133
AI,Sentient,50,Charles💤🎶,@charles48011843,charles48011843,0.19,311,133850,33.0,67.0,7.0,93.0,75.0,25.0,C135
AI,Sentient,90,Coblin(코블린) Ⓜ️Ⓜ️T,@co_cobling,co_cobling,0.13,163,5804,54.0,46.0,38.0,62.0,50.0,50.0,C143
AI,Sentient,88,코루🍊 Ⓜ️Ⓜ️T,@colu_farmer,colu_farmer,0.13,298,34937,54.0,46.0,30.0,70.0,58.0,42.0,C146
AI,Sentient,63,先知 $M | 🐜,@Crypto_He,crypto_he,0.18,302,89969,35.0,65.0,43.0,57.0,70.0,30.0,C153
AI,Sentient,42,세나 Ⓜ️Ⓜ️T,@Crypto_SENA,crypto_sena,0.21,172,10694,45.0,55.0,38.0,62.0,50.0,50.0,C156
AI,Sentient,35,大西瓜 Ⓜ️Ⓜ️T,@DAXIAGUA1,daxiagua1,0.22,318,89295,47.0,53.0,19.0,81.0,78.0,22.0,C179
AI,Sentient,6,0xJeff,@Defi0xJeff,defi0xjeff,0.44,2193,75942,48.0,52.0,46.0,54.0,73.0,27.0,C184
AI,Sentient,26,Ronin Ⓜ️Ⓜ️T,@DeRonin_,deronin_,0.24,576,86496,54.0,46.0,42.0,58.0,65.0,35.0,C194
AI,Sentient,100,DC大于C,@DL_W59,dl_w59,0.12,97,20571,37.0,63.0,34.0,66.0,64.0,36.0,C198
AI,Sentient,36,Eva 树姐👧🏻 Ⓜ️Ⓜ️T,@EvaCmore,evacmore,0.22,264,59141,48.0,52.0,32.0,68.0,73.0,27.0,C219
AI,Sentient,38,Coinangel | GMB LABS Ⓜ️Ⓜ️T,@GMB_Coinangel,gmb_coinangel,0.22,142,8885,35.0,65.0,30.0,70.0,53.0,47.0,C240
AI,Sentient,76,迪尔Dir.Ⓜ️Ⓜ️T,@gn_zebraleyuan,gn_zebraleyuan,0.15,149,58269,47.0,53.0,19.0,81.0,71.0,29.0,C241
AI,Sentient,68,Jammin123🇰🇷Ⓜ️Ⓜ️T,@Gogogonum,gogogonum,0.16,194,12168,47.0,53.0,39.0,61.0,46.0,54.0,C242
AI,Sentient,19,Akiii 💜Monad | Ⓜ️Ⓜ️T,@Guomin184935,guomin184935,0.28,163,16355,33.0,67.0,30.0,70.0,65.0,35.0,C254
AI,Sentient,81,"havelaw 해브로 (❖,❖) Ⓜ️Ⓜ️T",@havelaw11,havelaw11,0.14,129,5224,25.0,75.0,33.0,67.0,64.0,36.0,C263
AI,Sentient,41,헤다 heda Ⓜ️Ⓜ️T,@hedacool,hedacool,0.21,156,6815,50.0,50.0,35.0,65.0,48.0,52.0,C264
AI,Sentient,27,币圈荒木 Ⓜ️Ⓜ️T,@HM010169,hm010169,0.24,328,129507,37.0,63.0,26.0,74.0,67.0,33.0,C271
AI,Sentient,59,小捕手 Chaos,@iamyourchaos,iamyourchaos,0.18,481,87847,48.0,52.0,32.0,68.0,63.0,37.0,C285
AI,Sentient,65,jayplaycoⓂ️Ⓜ️T,@jayplayco,jayplayco,0.17,272,9215,35.0,65.0,33.0,67.0,49.0,51.0,C298
AI,Sentient,16,Javi🥥.eth,@jgonzalezferrer,jgonzalezferrer,0.31,558,58762,45.0,55.0,48.0,52.0,61.0,39.0,C303
AI,Sentient,55,Kierian,@KierianV,kierianv,0.19,975,17111,48.0,52.0,46.0,54.0,60.0,40.0,C322
AI,Sentient,97,"Xen (❖,❖)Ⓜ️Ⓜ️T",@lawrenx_,lawrenx_,0.12,177,13884,32.0,68.0,35.0,65.0,71.0,29.0,C332
AI,Sentient,70,"Mr.理想三旬(🌸, 🌿)(3/3)(FREE, WON)( ✧ ᴗ ✧ )Ⓜ️Ⓜ️T",@Li888Real,li888real,0.16,149,43884,57.0,43.0,30.0,70.0,70.0,30.0,C339
AI,Sentient,31,manya,@manyaaww,manyaaww,0.23,225,13179,33.0,67.0,39.0,61.0,64.0,36.0,C354
AI,Sentient,24,Marcus 🧪,@marcuslayerx,marcuslayerx,0.24,220,7614,39.0,61.0,31.0,69.0,61.0,39.0,C356
AI,Sentient,64,beyond5188(3/3)🕊,@Meta888_hk,meta888_hk,0.17,56,5032,9.0,91.0,30.0,70.0,72.0,28.0,C362
AI,Sentient,15,Meta,@metaio102,metaio102,0.31,283,66464,39.0,61.0,8.0,92.0,72.0,28.0,C365
AI,Sentient,1,加密小师妹|Monica Ⓜ️Ⓜ️T,@Monica_xiaoM,monica_xiaom,0.56,322,143871,48.0,52.0,26.0,74.0,71.0,29.0,C374
AI,Sentient,43,무두서일기 | Ⓜ️Ⓜ️T,@MOODOO_Diary,moodoo_diary,0.21,239,12423,28.0,72.0,51.0,49.0,54.0,46.0,C377
AI,Sentient,33,MOONYU | Ⓜ️Ⓜ️T,@moonyu_myu,moonyu_myu,0.23,160,4019,63.0,37.0,58.0,42.0,41.0,59.0,C381
AI,Sentient,77,"아이반(❖,❖)Ⓜ️Ⓜ️T",@museowunsaram,museowunsaram,0.15,161,7748,37.0,63.0,42.0,58.0,47.0,53.0,C386
AI,Sentient,25,mufettis 🐋,@nftmufettisi,nftmufettisi,0.24,385,111311,20.0,80.0,39.0,61.0,65.0,35.0,C394
AI,Sentient,98,Nipherme,@NiphermeDave,niphermedave,0.12,125,68405,59.0,41.0,53.0,47.0,72.0,28.0,C400
AI,Sentient,44,Snowball（抓住金狗版）🔶 BNBⓂ️Ⓜ️T,@one_snowball,one_snowball,0.21,324,71025,48.0,52.0,21.0,79.0,68.0,32.0,C406
AI,Sentient,73,zin Ⓜ️Ⓜ️T,@periagoge1,periagoge1,0.15,180,4682,36.0,64.0,35.0,65.0,59.0,41.0,C413
AI,Sentient,20,Rejamong.eth Ⓜ️Ⓜ️T,@r2Jamong,r2jamong,0.27,308,12901,29.0,71.0,39.0,61.0,50.0,50.0,C425
AI,Sentient,47,riotboy⚡️ Ⓜ️Ⓜ️T,@riotboy2024,riotboy2024,0.21,115,6645,32.0,68.0,38.0,62.0,51.0,49.0,C445
AI,Sentient,92,Chill Pill 🔮 (Bald),@ripchillpill,ripchillpill,0.13,1148,97005,48.0,52.0,49.0,51.0,65.0,35.0,C446
AI,Sentient,30,DD Ⓜ️Ⓜ️T,@rtk17025,rtk17025,0.23,68,4475,28.0,72.0,41.0,59.0,53.0,47.0,C449
AI,Sentient,62,Rick / 一千万是只猫 💢 Ⓜ️Ⓜ️T,@RXu107,rxu107,0.18,99,6653,48.0,52.0,46.0,54.0,49.0,51.0,C455
AI,Sentient,3,"Sandeep | CEO, Polygon Foundation (※,※)",@sandeepnailwal,sandeepnailwal,0.52,4559,343639,59.0,41.0,31.0,69.0,61.0,39.0,C460
AI,Sentient,29,Seymirel,@Seymirel,seymirel,0.23,313,53795,47.0,53.0,19.0,81.0,72.0,28.0,C471
AI,Sentient,7,Sona (unemployment arc),@SheTalksCrypto,shetalkscrypto,0.41,215,13816,16.0,84.0,33.0,67.0,71.0,29.0,C474
AI,Sentient,21,SKYLINE🥷,@SkylineETH,skylineeth,0.27,937,140429,32.0,68.0,46.0,54.0,56.0,44.0,C486
AI,Sentient,13,slappjakke,@Slappjakke,slappjakke,0.35,1112,61878,38.0,62.0,42.0,58.0,62.0,38.0,C487
AI,Sentient,11,Splin Teron,@splinter0n,splinter0n,0.38,875,69276,63.0,37.0,45.0,55.0,50.0,50.0,C490
AI,Sentient,99,帅帅 Ⓜ️Ⓜ️T,@ssovoovo,ssovoovo,0.12,387,33178,42.0,58.0,24.0,76.0,78.0,22.0,C493
AI,Sentient,18,Stacy Muur,@stacy_muur,stacy_muur,0.29,1563,71075,48.0,52.0,21.0,79.0,67.0,33.0,C495
AI,Sentient,54,Supers🔶 BNB | Ⓜ️Ⓜ️T,@Supers6061,supers6061,0.19,227,105915,50.0,50.0,26.0,74.0,68.0,32.0,C502
AI,Sentient,39,syk233 Ⓜ️Ⓜ️T,@syk233,syk233,0.21,271,23039,59.0,41.0,26.0,74.0,71.0,29.0,C503
AI,Sentient,48,The Smart Ape 🔥,@the_smart_ape,the_smart_ape,0.21,569,56847,71.0,29.0,26.0,74.0,63.0,37.0,C513
AI,Sentient,10,Tim Haldorsson,@TimHaldorsson,timhaldorsson,0.4,722,30603,25.0,75.0,41.0,59.0,66.0,34.0,C525
AI,Sentient,49,tobi.hl,@tobific,tobific,0.2,337,45323,42.0,58.0,51.0,49.0,64.0,36.0,C527
AI,Sentient,57,寻一方净土Ⓜ️Ⓜ️T,@TUGE8888,tuge8888,0.18,364,19189,54.0,46.0,26.0,74.0,74.0,26.0,C530
AI,Sentient,4,Vvicky绵绵 Ⓜ️Ⓜ️T,@vvickym2,vvickym2,0.47,338,82455,41.0,59.0,32.0,68.0,70.0,30.0,C536
AI,Sentient,93,WachAI,@Wach_AI,wach_ai,0.13,55,5372,54.0,46.0,34.0,66.0,52.0,48.0,C537
AI,Sentient,66,王短鸟 (长鸟版)Ⓜ️Ⓜ️T OKB $M | 🐜 $BARD 🦅🟠,@wanghebbf,wanghebbf,0.17,346,86185,41.0,59.0,38.0,62.0,62.0,38.0,C541
