username,attention_score
Maidaboi01,43.03429617464946
MieWeb3,19.14298175490132
murkiwaters,576.8725882002213
Okpara081,419.9762761448541
oneboyinafrica,12.827665774330908
philippphaa,100.13999495756174
primenic_eth,776.1883145576272
rayhankoly46,20.217825308337265
sajid9989,191.6128821790278
Shivfreespirit,107.86236807995172
simcarrd,14.876036752583536
TONYWILLIAMS_X,21.64968848608164
Web3Eden01,122.67364193193023
wiliams0x,112.14477047614392
YuliWho,165.79805967189606
zordcrypt,328.6908327646481
0xsexybanana,4446.998323888496
asparagoid,1978.0368656870403
cryptolfggo,631.1284805075888
EnHeng456,5317.87182854527
Febers4,1078.8436373927636
fionaclairema,185.1053097863973
Lingersj,51.17078831385112
NaveenCypto,3427.476426970632
Neoo_Nav,1878.6611812433991
NewPaguinfo,475.9820269941101
PendleIntern,4023.149974807136
shawnchen_eth,912.478058653363
ViNc2453,1053.0496989266012
zk7hao,386.743487251136
0x0xyae,100.52504305628212
0xErbil,313.75289495645035
0xNing0x,2772.9819289946986
_incept1on,145.80036358634203
_yeminiz,44.11074586830353
bclaobai,361.854335597375
BlaqOppz,96.9946347224608
ChittiDinesh,29.52150721747643
Cody_DeFi,684.1636095062946
CristiC81,429.99316870121874
cryptocatsansa,87.29527887590659
dandanyx1122,261.93234101232565
Dcryptobaddie,20.9264236796114
derparsel,243.70236084881336
dorami404,58.45305099482294
DoubleHouseBTC,68.4524823767091
dov_wo,3381.4827347750283
DrPayFi,1287.5515282192775
EmmarkGadgets,326.1328660137382
fan128168,254.6217814221753
findocere,86.60611828288619
forcemis,26.72372778055609
HakanWinners,29.694965446232576
HuncleManny,48.57242596025554
jcmeowjc,198.85498519095583
jennn_sol,544.7320280826872
jussy_world,2884.257715976215
kvnqobi,51.04389730367927
loveitreal9,4.9960861352697234
mangusxbt,108.65572173087826
NotDogss,91.8926286815868
Omololu_issy,98.93322977831636
onchainyield,90.51899058695896
OrdiRums,41.46891041020385
PhenVentures,186.643774824779
sakenzfi,89.44739557546718
seansinian,241.26348523115053
sein_crypto,42.1825144388778
Sleek_yy,78.90757454229531
SolanaRap,73.77144928338473
SwannyNFT,109.6751505172834
TAhmed93,170.04941666866085
taofen_boy,331.0209386120622
timiondegen,107.60995917314312
TravelToEW,71.9763782957828
Tush736,103.3124263740728
yi_juanmao,428.8647295396677
zookieverse,86.156919538336
0xboosik,293.5281994318613
ADanmaigoro,239.60526726731192
bloomstarbms,1286.701916910525
BTC_Alert_,2087.100377668871
chowtato,876.7440027358725
CryptoBigHand,392.2270699651661
CryptoVonDoom,1432.7659231129253
Elizabethofyou,1953.0362521253612
heedan123,31.579999957792623
HottieBabeGem,319.0547897065869
iamgaurangdesai,2111.0798436961813
Maxi_cho,283.9550244415218
nftboi_,4124.083908141831
nordin_eth,337.65344665497935
OKxiaohai,1987.1453437955552
Orange0rangutan,374.2033351915432
panamaXBT,1449.5279567068503
ROKMCFIREANT,348.5592429682057
tehMoonwalkeR,1009.6090489083282
0x_nun,4.844124634916173
0xLcrgs,514.5404461891994
0xleegenz,328.57416250421375
0xmelisaa,111.74801210735608
_kidrah_24,120.772039737869
ann_imoagene,0.861615182082634
bigZUKO_,362.50839374974487
ddazmon,423.9819979342108
Delztheplug,243.5337867075849
DigiTektrades,360.9608972246654
diyyaaaaaa30,23.95576024186145
henryprospero01,9.8307131693539
investor__nba,0.0
jungsama1101,57.40217554274884
Kevinscott912,12.314495569801766
lgrowingupl,11.726785380104646
Malvinsdev,4.760524566797276
muslima_sol,85.2386001170781
nakul___gupta,3.1213151824180683
patildoteth,0.4757773861788106
pedro_verdades,263.47699716900297
rayafam3,15.200271523623051
raysonsiosol,204.4851121478741
rezatb13,116.59543021270616
RICEWINE77,109.67729503413392
rishav876,2.489450345758505
RitumbharaB,63.09671608665524
Shaaran5,42.88609463830331
shynxbt,193.98038277951335
Stopthefire01,445.43256487906086
SylvesterSolid,314.98786516752267
t0_god,221.68293663332696
therealetinosa1,0.7163627041437632
theweb3joker36,0.0
uncoolprecious,3.97557825791352
0xZodex,110.13004252669462
_oxjayy,19.066183967592863
A_Lacastar,38.31841710424896
AJ_MultiChain,104.35547743553325
Artistkatty_,197.70142318828724
BenYorke,1036.978814769318
Bikkybroz,6.534980877746928
brandonkz,109.69719448828624
CandyJJJJJ,57.17116964078684
ChampAlphaX,25.765136184634144
Constant819,12.05771784305501
crushed72,6.660653616917083
Crypt0Fave,111.758125600022
crypto_creed1,31.218002829941103
Cryptobabe5969,19.95416105816605
D_blue_Sol,4.566042124305394
Defikeen,19.48231576955284
Dhanielfx1,74.93175634125376
dndevan_,61.36998558783598
draken_crypto10,3.584281547920146
dubby__3th,87.64160279681809
Duldul_Capital,143.3585329353967
freewayOnchain,32.133593515401856
gMAKcrypto,463.4592173525168
iceburger_I,6.894431241887312
invbillionz,75.02105253945325
JudyWeb3_,16.711975506031678
Justin_The_Mind,122.80513361911326
ler_oyy,26.31182074501808
MaryofWeb3,16.80633233890955
mimsz0,51.62924159978731
Mohito234,3.4027042491290795
muhammad_s67820,0.0
nonceXBT,395.4742220287674
onlyoneiszy,52.27511092980275
Oxkelx,73.1563828890496
peiopeixiao,236.74926119437256
ranyi1115,255.86881881346093
sanamsaraff,48.60014831787073
satswassie,439.3799707915747
Sejo_LB,41.12491970308238
SERENFT3,39.44126925981471
seven_Jhan,217.7430510107688
Stephcryptt,27.06109884917652
Thatweb3Umar,13.174152181905065
The__Solstice,3297.7143443961386
twMoonBoy,330.79097522477485
Valtkey,5.7916199366025545
web3girlsarah,6.655176754964908
WreckedCapital,103.95595795146636
Yemiola_eth,17.687497754543568
YOYO_uu9,134.16097835433268
0z1_x,4.834290816792575
__lordfaith,384.35523956971
bcs_bbt,223.52632909872253
Berry_Sooll,264.727845128845
bigironchris,518.8743946623439
DRPC777,246.4210939511186
Fijacyber_,50.69204673742393
GadgetLeo,252.2879025811762
he3is_,72.69271970785218
iamyoungjohnn,219.94640932398232
Incenzee,373.322024610048
katsveth,390.37826492989393
mrbeardjo,431.74762916976033
sirsamjenks,124.75520401400368
x01punk,0.0
0xairtx,2461.103580666012
0xd34th,334.3640929699683
0xEM3KA,107.06277042090144
0xYuxi,630.4296167449493
_Kriptopia,272.0286618237567
_smbrian,376.40826978420927
_smkotaro,117.45769266988756
BL0CKRUNNER,345.1155075690912
Bullishify,56.688496587073885
DAHHEADBOY,365.3416555539097
defi_funds1,53.31402082035513
Ghenghiskhaan,122.30392691416836
ImozemhePeniel,151.8337310582031
irvinxyz,1170.9252091320452
iv_dev3,20.299460632755803
JiamigouCn,849.5297451384112
JoshuaOrhue_,192.89076790471452
juzybits,316.6819250927502
KaMiaoRich,205.6154710390182
L3O_NGO,142.39729909502478
lianyanshe,1583.8184489432074
liebe19_,128.65764970718558
martypartymusic,6839.317639198856
matteodotsui,951.0757706552494
MrBreadSmith,359.4186090549632
Nifaribs,141.96164080131288
Ossybadman,14.299762296439525
pendingbilonia,435.8316174230876
PhamHauVan103,10.891270527577722
Seasui23,235.52312801172917
Stoicsui,356.2989373626052
sunominq,63.09888668211719
tgd_duu,146.29865114370884
uiuxweb,231.67647341492307
xiaoayi1997,186.3232570629796
Zevweb3,205.67276280693696
